;gauge_ID;issue_date;issue_time;fc_date;fc_value
250;hybas_1120758950;2024-10-03;2024-10-03 13:39:46.123312+00:00;2024-10-04;631.068359375
251;hybas_1120758950;2024-10-03;2024-10-03 13:39:46.123312+00:00;2024-10-05;621.2529907226562
252;hybas_1120758950;2024-10-03;2024-10-03 13:39:46.123312+00:00;2024-10-06;600.2532348632812
253;hybas_1120758950;2024-10-03;2024-10-03 13:39:46.123312+00:00;2024-10-07;583.6717529296875
254;hybas_1120758950;2024-10-03;2024-10-03 13:39:46.123312+00:00;2024-10-08;564.962890625
255;hybas_1120758950;2024-10-03;2024-10-03 13:39:46.123312+00:00;2024-10-09;547.8252563476562
256;hybas_1120758950;2024-10-04;2024-10-04 13:58:14.849354+00:00;2024-10-03;629.1403198242188
257;hybas_1120758950;2024-10-04;2024-10-04 13:58:14.849354+00:00;2024-10-04;615.3258666992188
258;hybas_1120758950;2024-10-04;2024-10-04 13:58:14.849354+00:00;2024-10-05;607.87744140625
259;hybas_1120758950;2024-10-04;2024-10-04 13:58:14.849354+00:00;2024-10-06;599.5042114257812
260;hybas_1120758950;2024-10-04;2024-10-04 13:58:14.849354+00:00;2024-10-07;586.8414306640625
